r,rho,m,P
7.230723072307258,0.00018109938159388005,9.923026440391173,0.00017308175890421034
7.23172317231726,0.0001808297970771429,9.92314536462954,0.00017273831151672246
7.23272327232726,0.00018056055144791933,9.923264144665254,0.00017239546617641205
7.233723372337262,0.00018029164433585958,9.923382780627602,0.00017205322193820604
7.234723472347262,0.0001800230753709895,9.923501272645792,0.00017171157785839762
7.235723572357263,0.00017975484418371058,9.923619620848964,0.00017137053299464493
7.2367236723672645,0.00017948695040480048,9.923737825366164,0.00017103008640597024
7.237723772377266,0.00017921939366541173,9.92385588632637,0.00017069023715275686
7.238723872387266,0.00017895217359707182,9.923973803858477,0.00017035098429674794
7.239723972397267,0.0001786852898316814,9.9240915780913,0.0001700123269010427
7.240724072407269,0.0001784187420015168,9.924209209153577,0.00016967426403009843
7.2417241724172685,0.00017815252973922682,9.924326697173969,0.00016933679474972466
7.24272427242727,0.00017788665267783377,9.924444042281053,0.00016899991812708334
7.2437243724372715,0.00017762111045073245,9.924561244603328,0.00016866363323068622
7.244724472447272,0.00017735590269169095,9.924678304269223,0.00016832793913039424
7.245724572457273,0.00017709102903484982,9.924795221407077,0.0001679928348974152
7.246724672467274,0.00017682648911471896,9.924911996145157,0.00016765831960429848
7.247724772477275,0.00017656228256618254,9.925028628611651,0.00016732439232493984
7.248724872487276,0.0001762984090244939,9.925145118934664,0.00016699105213457358
7.249724972497277,0.0001760348681252774,9.925261467242226,0.00016665829810977341
7.250725072507278,0.00017577165950452792,9.92537767366229,0.00016632612932845068
7.251725172517279,0.0001755087827986097,9.925493738322725,0.0001659945448698512
7.252725272527281,0.0001752462376442575,9.925609661351327,0.00016566354381455573
7.25372537253728,0.00017498402367857417,9.92572544287581,0.00016533312524447507
7.254725472547282,0.00017472214053903097,9.925841083023814,0.00016500328824284945
7.255725572557283,0.00017446058786346904,9.925956581922895,0.00016467403189424895
7.256725672567285,0.000174199365290096,9.926071939700533,0.00016434535528456773
7.257725772577285,0.0001739384724574886,9.92618715648413,0.0001640172575010261
7.258725872587286,0.0001736779090045898,9.926302232401008,0.00016368973763216537
7.259725972597288,0.00017341767457070933,9.926417167578416,0.00016336279476784736
7.260726072607287,0.00017315776879552484,9.92653196214352,0.00016303642799925426
7.261726172617289,0.00017289819131907798,9.926646616223405,0.00016271063641888254
7.26272627262729,0.00017263894178177772,9.926761129945085,0.0001623854191205457
7.263726372637292,0.00017238001982439882,9.926875503435493,0.00016206077519937095
7.2647264726472915,0.00017212142508808007,9.926989736821483,0.00016173670375179571
7.265726572657293,0.00017186315721432464,9.92710383022983,0.00016141320387556658
7.2667266726672946,0.00017160521584500164,9.927217783787231,0.00016109027466974015
7.267726772677295,0.00017134760062234258,9.927331597620308,0.0001607679152346769
7.268726872687296,0.000171090311188944,9.9274452718556,0.00016044612467204346
7.269726972697297,0.00017083334718776422,9.927558806619576,0.00016012490208480715
7.270727072707298,0.00017057670826212479,9.92767220203862,0.0001598042465772361
7.271727172717299,0.00017032039405571052,9.927785458239038,0.00015948415725489852
7.2727272727273,0.0001700644042125682,9.927898575347061,0.00015916463322465917
7.273727372737301,0.00016980873837710541,9.928011553488844,0.000158845673594677
7.274727472747302,0.00016955339619409277,9.92812439279046,0.0001585272774744064
7.275727572757304,0.00016929837730866027,9.928237093377906,0.00015820944397459117
7.276727672767303,0.00016904368136629969,9.9283496553771,0.00015789217220726654
7.277727772777305,0.00016878930801286267,9.928462078913881,0.00015757546128575522
7.278727872787306,0.00016853525689456073,9.928574364114018,0.00015725931032466593
7.279727972797307,0.00016828152765796517,9.928686511103193,0.0001569437184398923
7.280728072807308,0.00016802811995000742,9.928798520007014,0.00015662868474861186
7.281728172817309,0.00016777503341797582,9.928910390951012,0.00015631420836928044
7.28272827282731,0.0001675222677095187,9.92902212406064,0.0001560002884216351
7.28372837283731,0.00016726982247264292,9.929133719461273,0.00015568692402669054
7.284728472847312,0.00016701769735571095,9.929245177278212,0.00015537411430673477
7.2857285728573125,0.000166765892007445,9.92935649763667,0.00015506185838533217
7.286728672867314,0.00016651440607692394,9.929467680661796,0.000154750155387319
7.287728772877315,0.00016626323921358258,9.929578726478653,0.0001544390044388007
7.288728872887315,0.00016601239106721184,9.929689635212227,0.00015412840466715115
7.289728972897317,0.00016576186128796012,9.929800406987434,0.00015381835520101285
7.290729072907318,0.00016551164952633001,9.9299110419291,0.00015350885517029166
7.291729172917318,0.00016526175543318044,9.930021540161986,0.00015319990370615797
7.292729272927319,0.0001650121786597249,9.930131901810768,0.0001528914999410434
7.293729372937321,0.00016476291885753066,9.930242127000048,0.00015258364300863839
7.294729472947322,0.0001645139756785208,9.930352215854347,0.00015227633204389348
7.295729572957322,0.0001642653487749713,9.930462168498114,0.00015196956618301438
7.296729672967324,0.00016401703779951092,9.93057198505572,0.00015166334456346046
7.297729772977325,0.00016376904240512306,9.930681665651452,0.00015135766632394605
7.298729872987327,0.0001635213622451431,9.930791210409533,0.00015105253060443524
7.299729972997326,0.00016327399697325926,9.930900619454091,0.0001507479365461424
7.300730073007328,0.000163026946243511,9.931009892909195,0.0001504438832915283
7.301730173017329,0.00016278020971029035,9.931119030898824,0.00015014036998430087
